config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
363,4096,3470,512,32,1886,40967,24913,15341,3792,0.575216408,192.9528457
364,4096,5312,128,64,2003,41154,24761,15808,2165,1.243464697,172.8143468
365,1024,1729,256,2,1682,40342,24925,15317,2457,0.960531192,512.0959192
366,2048,5127,128,2,1574,40731,24945,15614,2940,1.082528002,507.9173215
367,8192,5729,64,8,312,41839,24720,15790,3045,1.722282344,306.5524254
368,4096,7749,256,32,1935,40885,24738,16003,2431,0.748562613,196.8391135
369,1024,3253,128,2,820,40293,25114,15311,2214,1.113944118,519.9781315
370,8192,3939,256,8,1870,42090,24930,15641,4293,1.170133846,286.4925071
371,4096,7722,64,32,1877,40931,24917,16038,2208,2.254154306,218.2277452
372,4096,7671,64,4,1062,40940,25038,15888,1707,1.181206651,377.0578345
373,4096,1714,128,16,1119,41076,24819,15259,1635,0.861507379,237.5124788
374,2048,3806,256,2,968,40397,24926,15527,2935,1.788848304,516.7753533
375,4096,2855,128,16,1797,40835,24940,15471,687,1.101776055,242.7098902
376,8192,2153,128,16,932,41889,24772,15239,741,0.96186564,236.6958203
377,8192,1729,512,16,104,42117,24941,15312,1079,0.107548316,218.3944498
378,8192,1274,64,8,1890,41859,25119,14987,4592,1.684333027,301.1363143
379,8192,1916,256,32,1774,41923,24892,15284,1643,1.928399275,205.3106733
380,8192,5382,128,8,255,42241,25060,15548,3733,0.716245086,282.338825
381,4096,4028,128,1,1875,40921,24744,15549,921,0.827729873,655.490197
382,2048,3360,256,2,1269,40935,25187,15542,1676,0.978650351,510.0774345
383,4096,3552,64,8,1875,41132,24858,15608,3314,0.286190927,289.4440866
384,16384,1750,256,32,222,44183,24813,15182,4346,1.019119642,189.563658
385,1024,4039,128,8,2033,40388,25020,15621,4383,1.10654951,319.6501299
386,4096,3839,128,2,1448,40674,24772,15395,477,0.874661492,495.4963432
387,8192,8011,64,16,754,42230,25031,15893,1997,0.896483225,236.3925489
388,4096,5271,256,8,1025,41096,24752,15815,3260,0.763125231,294.7372566
389,16384,4128,256,4,53,43837,25030,15516,3276,1.792016166,379.6084471
390,8192,1300,64,4,884,42250,25256,15101,4401,0.1,353.4235544
391,8192,1586,512,8,1431,41863,24568,15136,4216,0.472572426,292.0722553
392,2048,2296,512,2,1692,40259,24839,15318,2152,1.161680543,508.2817756
393,2048,6461,128,4,681,40345,24900,15868,3532,0.802651925,384.8038181
394,4096,1988,128,8,1766,40636,24885,15330,700,0.290230394,288.1776625
395,4096,2144,512,8,81,40882,24667,15200,1547,1.50851224,312.2441621
396,1024,2870,128,16,760,40125,24791,15045,4136,0.51855855,246.014822
397,8192,3490,64,16,1499,41487,25033,15572,1201,0.299666659,226.8090819
398,8192,2792,64,4,1353,41972,24797,15049,4351,0.1,362.8877345
399,4096,4294,256,4,30,41043,24943,15323,3535,0.564688996,374.5988986
400,2048,1638,64,16,1585,40740,25116,15213,2532,1.110849104,251.4289781
401,4096,6178,512,64,886,41271,24593,15842,3128,0.965714185,166.2223755
402,16384,4673,64,2,1240,44245,25181,15693,3107,1.316211043,488.1016868
403,4096,6760,128,8,1198,41189,24933,15712,4615,0.531934865,289.9085597
404,8192,5889,128,32,1775,42074,24924,15784,4493,0.588001358,190.9483782
405,4096,852,256,16,1503,40955,24926,15469,2383,0.165675145,223.5762777
406,16384,7806,64,8,20,44150,24949,15829,4712,1.61248365,303.9941044
407,4096,7340,256,8,1364,40719,24910,15734,3346,1.148117093,295.7764323
408,4096,1194,512,4,217,41347,24763,15175,2745,1.295692983,388.4341069
409,2048,4035,256,2,1863,40633,25108,15386,2424,0.479607858,498.3494068
410,16384,5057,256,2,732,43894,24902,15382,1632,1.164750887,485.3797889
411,4096,7947,128,8,1746,41470,25042,15915,462,1.608013962,310.0826303
412,2048,1336,256,8,615,40066,24809,15153,2357,1.40205604,314.1573546
413,2048,6225,128,64,368,41064,25075,15831,3009,0.610724234,172.5894832
414,2048,4534,128,16,244,40660,24637,15601,566,0.102327567,249.4464838
415,8192,4446,64,16,124,41951,25028,15465,597,2.09133125,257.357906
416,4096,5575,256,16,1880,40984,24798,15678,1753,0.350596878,224.3283915
417,2048,5620,256,16,1974,40317,24916,15668,4246,0.905099215,253.939452
418,16384,7394,256,32,349,44092,24839,15977,2561,1.294925677,194.3462984
419,16384,4075,512,1,261,44151,24847,15603,2985,1.683366755,657.9339352
420,8192,1659,256,4,1294,42079,25155,15619,1143,0.1,359.647912
421,4096,6275,256,32,1803,41127,24978,15902,343,0.1,186.0422525
422,4096,1174,256,8,179,41299,24588,15074,3733,0.747338268,292.262505
423,4096,564,256,64,1905,41093,24885,15097,1228,0.914854184,175.1387268
424,2048,2863,256,8,293,40687,24498,15230,3829,1.260363759,309.6596002
425,8192,2850,128,8,1511,41848,24863,15340,432,0.575590034,285.7809402
426,1024,5256,128,8,513,40133,24800,15511,2308,1.600155955,325.5059498
427,4096,6981,128,64,652,41181,25047,15742,1169,0.1,160
428,8192,5971,256,32,1531,42112,24946,15833,3228,0.28066454,180.234076
429,4096,3776,512,8,165,41032,24808,15586,4205,0.556758148,291.3336509
430,4096,7476,512,1,718,41183,24544,15846,1875,1.741112544,673.2353602
431,2048,5393,128,8,105,40587,24897,15764,3706,1.060936001,307.3728037
432,8192,8066,128,16,142,42009,25054,16205,3847,0.6207537,233.4242038
433,4096,1782,128,16,190,40887,24847,15162,4449,1.036609481,241.6732267
434,2048,652,128,8,961,40928,24984,15219,3636,1.692064218,324.3935791
435,4096,6672,256,8,447,40822,24769,15990,4303,0.613513802,296.3145088
436,4096,715,256,8,1418,41227,24623,15106,4229,0.84419203,300.1685051
437,16384,3440,256,16,763,44018,25127,15328,858,1.282495943,232.5477886
438,8192,1463,128,32,106,41908,24928,15427,1563,1.121644197,193.9492527
439,1024,1811,128,4,1364,40064,24947,15180,3354,0.325708545,396.0057425
440,2048,1644,128,32,467,40139,25017,15085,4253,0.986689409,209.763496
441,8192,5435,256,8,662,41982,24914,15774,955,1.076841836,295.7466256
442,8192,2943,128,8,922,42294,24737,15336,2880,1.037758745,295.0896261
443,4096,1697,64,4,329,40784,25146,15258,4781,0.249937247,368.3846687
444,16384,3516,128,2,194,44327,24934,15544,4847,1.40077574,494.2677343
445,8192,866,64,2,1775,42228,25297,15248,4035,0.1,477.1537001
446,4096,2832,256,16,1300,41342,24834,15379,2431,0.442333557,237.830851
447,8192,7601,64,4,892,41859,25213,15876,4625,0.699768982,375.3520183
448,4096,7893,256,16,129,40886,24841,16021,537,0.577526231,236.5401674
449,4096,7896,128,8,1103,40885,25000,15965,2596,1.338810389,308.1105232
450,4096,4131,512,8,2021,40559,24649,15510,4164,1.453785792,301.2543305
451,8192,2197,512,4,546,42046,24689,15083,3572,0.862778417,372.7135938
452,1024,1898,64,8,1507,40335,24775,15339,2729,0.38499287,302.2173427
453,8192,4170,256,8,1417,41896,24987,15422,1682,0.969534851,294.5593403
454,4096,1358,128,4,1881,40886,25057,15236,2913,0.620552274,375.9428873
455,2048,7278,64,4,403,40266,25064,15839,2114,1.054340536,389.2884801
456,2048,2331,128,32,1031,40050,24899,15349,4539,1.115100279,208.8784069
457,4096,6654,256,16,531,41360,25008,15985,1506,0.786039109,235.5885705
458,2048,5582,256,32,379,40309,24890,15531,674,1.200456056,214.908659
459,4096,7553,64,16,98,40779,24980,16009,4733,1.053178925,239.8656348
460,8192,7636,512,4,172,41767,24730,15907,2130,1.057848242,376.9493281
461,4096,5122,512,16,1813,41071,24672,15675,4559,1.623644988,247.1761322
462,4096,4546,256,32,1232,40708,24744,15628,1548,0.506179326,192.4244533
463,4096,2600,128,8,535,40947,24860,15163,3273,0.605955709,298.82753
464,4096,4450,64,8,81,41064,25130,15641,2968,1.647335168,312.1297357
465,8192,7293,512,16,1996,41742,24818,15984,1683,0.722143013,227.8901852
466,2048,5922,256,2,1833,40393,24746,15588,3778,0.67599793,499.6877111
467,4096,7456,64,8,794,40718,24903,15870,4695,1.485271051,304.5527448
468,4096,6938,256,64,1395,40913,24742,15832,2885,1.286660021,169.8641531
469,4096,5717,64,16,2013,40592,25121,15669,1561,1.41511833,248.7100412
470,1024,5232,128,8,134,40080,25150,15534,2933,0.441372939,306.8226083
471,8192,984,128,16,1892,42168,24962,14951,680,1.407772092,245.0721177
472,8192,2559,128,4,1818,42298,24956,15498,2901,1.565536055,388.8147279
473,8192,5884,128,8,1914,41982,24792,15855,4069,0.874338399,286.5953168
474,1024,5679,512,8,1443,40343,24912,15618,2246,0.556172781,306.2457326
475,4096,4631,128,16,1502,41159,25097,15643,3255,1.506771943,248.9863011
476,2048,5710,256,8,961,41047,24834,15788,2741,1.1583753,308.9127793
477,8192,3145,256,2,1194,41870,24892,15308,4751,0.564050463,485.526901
478,2048,3599,256,16,1263,40461,24981,15492,1079,1.544964509,263.4252932
479,8192,2572,128,8,1174,41616,25096,15444,3819,1.808165583,305.7518508
480,8192,6508,128,4,181,42196,24772,15674,871,1.027789251,374.7761543
481,4096,3967,128,8,764,41024,24975,15431,4303,1.169121897,297.0779226
482,4096,5297,256,32,1781,40781,24634,15683,4661,1.440333297,203.6468364
483,8192,1400,256,2,1914,41854,24826,15167,1605,1.62132694,498.8650672
484,1024,4062,64,8,304,40558,25062,15572,2636,1.945446981,333.5235375
485,4096,3916,128,1,803,40876,25072,15454,4731,0.971242044,662.8251801
486,4096,526,256,8,1041,40862,25092,15030,3433,1.743869612,312.9044597
487,4096,5682,128,8,444,41127,24949,15678,4385,1.532152957,308.6574703
488,16384,3214,128,16,1713,44091,25123,15288,3369,1.406964864,226.7916683
489,4096,1780,128,8,102,40987,24789,15249,4664,0.1,292.2489488
490,4096,7261,128,8,1396,41152,25279,15787,4640,1.229526422,296.6020857
491,8192,2088,256,8,779,42073,24552,15518,2628,0.719859118,289.9050705
492,1024,4265,128,8,640,40055,24895,15475,4617,1.157919229,313.2768221
493,8192,650,128,8,393,41933,24991,15016,4539,0.750184877,285.2609609
494,4096,3782,128,32,1816,40963,24997,15533,4154,1.556452793,211.8923733
495,4096,7540,256,16,177,40981,24766,15834,3394,0.24394557,228.2326081
496,4096,1512,128,8,1601,40891,24865,15267,574,0.885091421,301.4208799
497,8192,2935,256,32,787,42477,24783,15243,3283,1.216911028,205.1234622
498,4096,3466,256,8,1504,41092,24856,15562,4405,2.00503077,320.2683847
499,2048,4411,512,16,1456,40275,24634,15544,2777,1.257366637,262.1062406
500,1024,7578,128,8,494,39783,24806,15790,1125,1.425786623,319.6984545
501,4096,2639,64,8,317,41338,24933,15127,2267,0.872371857,291.539433
502,4096,7735,256,8,128,41081,24616,15931,2884,0.74168182,295.0243877
503,4096,3590,128,4,1942,40890,24930,15465,2747,0.426583901,369.0670616
504,4096,3397,128,16,1325,40958,24688,15299,2806,1.701677281,249.8388653
505,16384,5317,64,1,1342,43987,24966,15611,4732,1.493279227,654.7917377
506,2048,3913,256,16,1988,40605,24989,15480,2882,1.236173347,257.5628422
507,4096,5251,256,32,1040,40701,24596,15587,2875,1.337531344,204.7683648
508,1024,3483,128,32,957,40168,25250,15199,4863,1.45455643,228.1464634
509,8192,7803,128,4,791,42072,24956,15988,3166,1.096429844,370.8275458
510,8192,2584,128,8,1344,42176,24604,15270,1893,0.959050435,290.8469661
511,4096,2759,128,8,1472,41137,24916,15602,2165,0.372885821,295.1935008
512,8192,3627,128,32,1195,41883,24937,15485,3283,1.944012884,209.7998577
513,8192,2211,512,16,191,42189,24713,15211,1912,0.327622235,213.904625
514,2048,2053,128,2,1693,40647,25052,15077,371,1.005734568,504.4422575
515,16384,2527,64,8,1521,44053,25140,15271,3205,0.948458961,289.6176666
516,8192,3619,256,8,1037,41934,24905,15217,4017,0.1,277.8715531
517,4096,4679,128,2,1991,41101,25191,15514,4397,0.977249831,496.7780669
518,4096,5296,128,8,1647,41101,24684,15830,2761,1.96267035,310.7671968
519,2048,4627,128,32,231,40822,24939,15673,2256,0.567169168,213.4488547
520,2048,2760,128,32,876,40686,24938,15358,1810,0.137591676,194.4312484
521,16384,6407,512,4,1797,43702,24852,15575,1573,1.167164135,371.8672386
522,4096,3143,64,4,1425,41131,25226,15267,3453,0.1,366.9019752
523,1024,1399,256,8,725,40120,24659,15282,4822,0.1,304.9775206
524,8192,3615,128,4,905,41666,24792,15607,554,1.753003669,384.2904867
525,4096,5291,256,16,1403,41040,24644,15859,1860,1.628456175,251.5023591
526,1024,940,128,2,1535,39861,24755,14903,1854,1.042972262,523.5240242
527,8192,2734,128,8,300,42278,24951,15303,3276,1.206256355,291.8068149
528,8192,7322,256,32,595,42273,24559,15833,3563,1.267330522,202.2812699
529,16384,1541,256,1,1708,44171,24898,15323,3643,0.939011076,653.5157881
530,16384,2355,128,4,1177,44140,24704,15261,2624,1.556576607,384.6221369
531,8192,3507,128,32,1976,41975,24964,15551,564,1.055225423,196.9376878
532,2048,1528,128,8,659,40614,24858,15042,3125,0.599588929,295.2693532
533,4096,6676,512,8,1774,40840,24871,15719,4501,0.519814981,296.6662884
534,2048,2742,128,16,361,40414,25230,15259,4795,1.071983396,249.242559
535,8192,3024,64,64,854,42121,24996,15387,1037,1.659864159,169.5480667
536,4096,4087,64,8,179,41070,25067,15456,4213,2.547753575,324.6230319
537,4096,1479,128,64,1406,41318,24934,15123,4449,0.848651952,169.9723139
538,8192,7572,256,16,899,41946,25020,16032,4703,1.138211995,232.8068227
539,2048,1951,64,2,1196,40407,24795,15172,3285,0.558542475,497.1003614
540,4096,1651,128,16,841,41206,25198,15022,2523,0.300768359,234.0381542
541,1024,3860,256,8,1453,40409,25040,15593,2117,1.360950233,321.5936206
542,2048,5055,256,16,1226,40482,24865,15653,4069,0.59908462,246.6249049
543,1024,3771,128,4,627,40373,24853,15610,4795,1.040674986,402.8773236
544,8192,2304,128,8,653,42489,24789,15197,733,1.083002058,297.8633568
545,4096,4847,128,8,305,41183,24672,15351,4121,1.292031481,303.313126
546,8192,6804,256,16,34,41962,25080,15949,533,1.360149989,237.1555521
547,8192,3816,64,1,1510,42204,24832,15516,4194,1.666966179,667.1381036
548,4096,6014,128,32,864,40733,24988,15971,2304,0.6279281,196.5843523
549,1024,2380,64,8,334,40242,25129,15380,4143,1.081625762,320.8189802
550,2048,7369,64,16,1169,40521,24709,15863,1030,0.798813153,248.3042799
551,4096,3063,128,32,1027,40863,25125,15361,4558,2.023091105,209.2717178
552,4096,2334,64,16,879,41090,25059,15303,545,1.348057729,243.2212464
553,4096,7925,256,8,1007,40848,25085,15977,2258,0.1,279.0745071
554,8192,7702,64,8,389,42224,24950,16305,3402,1.790993164,307.2684071
555,16384,531,64,64,1,43989,25003,15007,2033,0.645047813,160
556,8192,7437,256,64,1690,42178,24826,15778,1778,0.977866337,170.6240637
557,4096,1538,128,8,916,41086,24809,15008,3229,0.518116761,296.0902809
558,4096,3776,128,16,1909,40918,25230,15595,918,1.141600139,240.2697908
559,4096,6443,128,16,1277,40755,25204,15889,4810,1.245369784,247.5345167
560,16384,4787,128,8,417,43911,24768,15728,4193,0.6352105,279.9844411
561,2048,4818,64,8,201,40299,24929,15634,892,1.133588081,310.0437161
562,1024,824,256,16,1645,40202,24827,15192,3723,0.544894507,254.9801154
563,4096,7530,512,2,1516,41154,24689,15857,4383,0.871551358,501.7406215
564,4096,1326,256,8,590,40893,25079,15250,2108,1.265660745,301.5869399
565,16384,5642,128,4,1800,43785,24636,15479,4162,0.836419143,365.3291712
566,2048,663,256,4,1846,40739,24759,15347,1273,0.744541263,383.0782357
567,2048,4427,256,32,793,40399,25164,15659,2260,0.1,188.9614248
568,4096,6421,128,8,1240,40976,25085,15818,4063,1.504057356,312.9431308
569,8192,649,64,8,1422,41733,25056,15158,2965,1.007246049,294.4507367
570,8192,5776,128,8,1385,42490,24972,15852,620,0.528935176,285.5418559
571,2048,3952,128,8,306,40775,25208,15556,4685,1.554068355,323.0469973
572,4096,6684,128,16,943,40680,24915,15863,4300,0.211482028,241.1672464
573,4096,7056,256,2,127,41087,24852,15981,942,0.591501616,489.2302061
574,4096,6061,512,32,295,40874,24910,15620,777,1.2448752,205.9848416
575,2048,7493,256,32,1043,40452,25046,15908,2638,0.81052616,211.6511057
576,16384,4578,128,32,1541,43788,24789,15417,1518,0.72663602,178.6635816
577,4096,637,512,8,1341,40999,24536,14979,3598,1.499656284,304.5650538
578,4096,6424,512,2,1816,41367,24829,15773,3713,0.417697666,485.094474
579,2048,3115,256,8,171,40777,24985,15332,4123,1.392259693,316.7043451
580,4096,3972,256,16,852,40847,24878,15295,2308,1.558559355,248.1817986
581,8192,6210,512,4,502,42343,24785,15807,2034,1.282418258,386.6114643
582,2048,1944,64,4,1254,40369,25098,15381,4127,1.226908842,398.1598464
583,16384,3123,64,8,433,44074,25144,15287,2426,0.683344342,287.7999962
584,8192,5470,128,8,1164,41606,24986,15737,3601,1.361694936,297.8869614
585,8192,2717,64,16,1091,41943,25060,15397,3060,1.096811159,238.5742485
586,2048,7981,128,32,1665,40564,24988,16069,4550,0.94523259,215.9303754
587,2048,1288,128,2,962,40472,25123,15116,2519,1.030922846,508.0903252
588,8192,2261,128,2,396,42311,25101,15319,4360,1.399803101,500.6663875
589,8192,4957,128,8,1191,41891,24665,15761,4262,0.923294736,294.1277535
590,4096,5477,256,1,40,40924,25030,15678,862,0.758182059,659.7879761
591,4096,5112,128,4,1351,41331,24660,15634,4022,0.32275915,375.5908726
592,16384,3029,128,8,401,44186,24869,15586,1247,0.382937233,273.3994069
593,1024,598,128,16,589,40361,24762,15180,1224,1.364120773,265.4226021
594,8192,7235,64,8,538,42075,24754,15771,970,0.985115089,291.5375818
595,16384,2746,256,8,1574,43898,24986,15463,4563,0.954080329,286.8978424
596,4096,2221,64,4,806,40825,24983,15214,3884,1.023785884,384.610039
597,2048,2853,256,8,1201,40553,24997,15294,4208,0.722942187,305.3568102
598,8192,7644,128,8,224,42212,25106,15816,590,0.600627326,280.3012459
599,8192,5933,512,4,1134,41958,24919,15644,3114,0.851399067,379.8544199
600,2048,7516,256,2,1406,40339,24839,15982,3180,1.466430863,518.0094913
601,4096,3756,512,4,1143,41104,24819,15483,736,1.417289779,389.7654027
602,4096,4879,128,4,1191,40792,24918,15610,4508,1.032903255,383.6459338
603,1024,1667,128,4,125,40187,24809,15294,1496,1.810148577,407.8554638
604,8192,4263,256,32,171,42198,24975,15500,4477,0.1,174.7336142
605,4096,1337,512,2,1928,41109,24688,15226,2003,1.01875405,493.132734
606,4096,1292,128,8,97,40705,24848,15235,4433,1.766136897,305.8736061
607,8192,2621,128,4,1299,42022,24923,15291,3553,0.765946808,373.2550952
608,16384,2147,256,8,1391,44011,24829,15309,3644,0.998703368,289.6612584
609,2048,6943,128,8,1972,40412,24975,16001,2227,0.1,290.5034869
610,4096,3684,128,16,1897,41134,25249,15479,640,0.1,223.8241922
611,4096,3578,128,64,1996,41291,25137,15525,4194,1.253193998,173.1654093
612,4096,4704,64,4,1346,41132,25161,15916,2716,1.959308515,394.4498819
613,4096,7229,128,2,1623,41087,24910,15813,4144,1.727563511,509.1879732
614,4096,7653,128,16,1687,41312,24802,16015,4667,1.432636946,246.7242494
615,8192,2393,128,8,1063,42181,24728,15391,1139,0.163942562,273.1549136
616,2048,1600,256,16,673,40594,24894,15153,4872,0.1,230.5402946
617,8192,7705,64,8,239,42024,24724,16214,1550,0.938941599,290.9550673
618,8192,1853,128,8,86,41922,25151,15454,1294,0.883802413,285.6206669
619,4096,2054,64,2,915,40778,24941,15029,1592,1.013714852,496.6806316
620,16384,6295,128,32,1735,44075,25014,15858,1145,1.087006328,189.1995123
621,1024,8135,256,8,1080,40629,24996,15763,4034,1.715712817,331.0093708
622,8192,5473,256,8,656,42102,25024,15606,3475,0.840974117,290.8377933
623,4096,5924,128,1,1389,41250,24992,15783,4370,1.761453746,680.4816536
624,4096,1729,64,8,1708,41055,25168,15343,679,0.527689873,289.8065806
